File Name,Image ID,Class Name,Object Number,Area,Centroid,BoundingBox
test_020.png,20,mitochondrion,5,2836.0,"(4.0, 435.8011283497884, 957.2545839210155)","(4, 410, 924, 5, 464, 993)"
test_020.png,20,mitochondrion,6,6553.0,"(5.0, 597.1664886311613, 849.2958950099191)","(5, 562, 780, 6, 639, 919)"
test_020.png,20,mitochondrion,7,2642.0,"(6.0, 281.57115821347463, 438.5174110522332)","(6, 260, 399, 7, 304, 481)"
test_020.png,20,mitochondrion,8,3735.0,"(7.0, 53.72583668005355, 963.4556894243641)","(7, 20, 930, 8, 90, 997)"
test_020.png,20,mitochondrion,9,1993.0,"(8.0, 84.24887104867035, 647.9202207727045)","(8, 56, 624, 9, 113, 673)"
test_020.png,20,mitochondrion,10,1503.0,"(9.0, 736.3512974051896, 436.24218230206253)","(9, 718, 413, 10, 757, 460)"
test_020.png,20,mitochondrion,11,4691.0,"(10.0, 493.4587507994031, 546.4534214453208)","(10, 458, 499, 11, 536, 589)"
test_020.png,20,mitochondrion,12,1578.0,"(11.0, 54.92902408111534, 615.6419518377693)","(11, 36, 591, 12, 77, 643)"
test_020.png,20,mitochondrion,13,3127.0,"(12.0, 220.66677326511032, 219.74672209785737)","(12, 190, 187, 13, 255, 255)"
test_020.png,20,mitochondrion,14,1680.0,"(13.0, 380.62440476190477, 1007.5970238095238)","(13, 348, 989, 14, 413, 1022)"
test_020.png,20,mitochondrion,15,2257.0,"(14.0, 465.46078865750997, 706.2419140451927)","(14, 434, 685, 15, 497, 728)"
test_020.png,20,mitochondrion,16,757.0,"(15.0, 11.266842800528401, 230.73976221928666)","(15, 0, 215, 16, 27, 249)"
test_020.png,20,mitochondrion,17,626.0,"(16.0, 93.64536741214057, 1013.5750798722045)","(16, 73, 1004, 17, 115, 1022)"
test_020.png,20,mitochondrion,18,1357.0,"(17.0, 758.4738393515107, 352.21886514369936)","(17, 749, 304, 18, 766, 410)"
test_020.png,20,mitochondrion,19,2586.0,"(18.0, 743.7250580046403, 895.122196442382)","(18, 721, 861, 19, 765, 939)"
test_020.png,20,mitochondrion,20,487.0,"(19.0, 760.0492813141684, 474.11293634496917)","(19, 752, 453, 20, 768, 494)"
test_032.png,32,mitochondrion,1,6309.0,"(0.0, 152.65763195435093, 866.0128388017118)","(0, 114, 813, 1, 199, 914)"
test_032.png,32,mitochondrion,2,7028.0,"(1.0, 415.5912066021628, 522.2278030734207)","(1, 381, 441, 2, 459, 603)"
test_032.png,32,mitochondrion,3,6172.0,"(2.0, 583.24935191186, 870.0852235904083)","(2, 546, 794, 3, 623, 935)"
test_032.png,32,mitochondrion,4,3755.0,"(3.0, 753.3387483355526, 361.54833555259654)","(3, 737, 289, 4, 767, 442)"
test_032.png,32,mitochondrion,5,2453.0,"(4.0, 68.7085201793722, 654.665307786384)","(4, 39, 623, 5, 98, 686)"
test_032.png,32,mitochondrion,6,2486.0,"(5.0, 443.7192276749799, 703.722445695897)","(5, 407, 684, 6, 482, 724)"
test_032.png,32,mitochondrion,7,2782.0,"(6.0, 75.1764917325665, 346.30086268871315)","(6, 44, 320, 7, 107, 375)"
test_032.png,32,mitochondrion,8,2899.0,"(7.0, 205.2890651948948, 232.74197999310107)","(7, 175, 202, 8, 238, 265)"
test_032.png,32,mitochondrion,9,5463.0,"(8.0, 353.30294709866376, 812.3681127585576)","(8, 303, 779, 9, 404, 847)"
test_032.png,32,mitochondrion,10,4741.0,"(9.0, 507.6110525205653, 560.216410040076)","(9, 468, 521, 10, 553, 597)"
test_032.png,32,mitochondrion,11,2915.0,"(10.0, 436.1619210977702, 964.6404802744426)","(10, 411, 932, 11, 466, 997)"
test_032.png,32,mitochondrion,12,2351.0,"(11.0, 285.5657167162909, 460.08294342832835)","(11, 267, 420, 12, 308, 498)"
test_032.png,32,mitochondrion,13,1346.0,"(12.0, 206.73551263001485, 817.3774145616642)","(12, 188, 796, 13, 227, 839)"
test_032.png,32,mitochondrion,14,2766.0,"(13.0, 53.84020245842372, 961.0567606652205)","(13, 25, 932, 14, 85, 990)"
test_032.png,32,mitochondrion,15,3710.0,"(14.0, 744.2358490566038, 919.3404312668464)","(14, 717, 871, 15, 766, 981)"
test_032.png,32,mitochondrion,16,1224.0,"(15.0, 371.9313725490196, 1010.0531045751634)","(15, 343, 995, 16, 401, 1022)"
test_032.png,32,mitochondrion,17,5488.0,"(16.0, 693.765306122449, 908.051749271137)","(16, 660, 837, 17, 735, 989)"
test_032.png,32,mitochondrion,18,557.0,"(17.0, 82.1867145421903, 1014.8563734290843)","(17, 62, 1006, 18, 101, 1023)"
test_032.png,32,mitochondrion,19,2924.0,"(18.0, 730.4422024623804, 190.62311901504788)","(18, 705, 136, 19, 758, 238)"
test_055.png,55,mitochondrion,1,5257.0,"(0.0, 433.0226364846871, 567.8348868175766)","(0, 391, 506, 1, 486, 628)"
test_055.png,55,mitochondrion,2,2038.0,"(1.0, 306.4033366045142, 892.104514229637)","(1, 275, 873, 2, 340, 911)"
test_055.png,55,mitochondrion,3,2696.0,"(2.0, 401.6865727002967, 694.191765578635)","(2, 363, 672, 3, 442, 718)"
test_055.png,55,mitochondrion,4,5723.0,"(3.0, 327.6915953171414, 801.4508125109209)","(3, 280, 766, 4, 380, 838)"
test_055.png,55,mitochondrion,5,1740.0,"(4.0, 214.11494252873564, 428.71264367816093)","(4, 197, 402, 5, 234, 457)"
test_055.png,55,mitochondrion,6,3818.0,"(5.0, 554.3334206390781, 916.076479832373)","(5, 522, 877, 6, 586, 956)"
test_055.png,55,mitochondrion,7,5996.0,"(6.0, 149.00450300200134, 883.9676450967312)","(6, 110, 839, 7, 190, 931)"
test_055.png,55,mitochondrion,8,4146.0,"(7.0, 522.0641582247949, 565.8945972021226)","(7, 484, 534, 8, 564, 598)"
test_055.png,55,mitochondrion,9,1445.0,"(8.0, 52.864359861591694, 952.9660899653979)","(8, 32, 932, 9, 74, 976)"
test_055.png,55,mitochondrion,10,1646.0,"(9.0, 434.5321992709599, 971.5498177399757)","(9, 414, 947, 10, 456, 996)"
test_055.png,55,mitochondrion,11,3414.0,"(10.0, 689.9223784417106, 255.18599882835383)","(10, 661, 219, 11, 720, 290)"
test_055.png,55,mitochondrion,12,861.0,"(11.0, 187.5528455284553, 240.15563298490127)","(11, 172, 224, 12, 204, 257)"
test_055.png,55,mitochondrion,13,3688.0,"(12.0, 753.4427874186551, 373.33053145336225)","(12, 737, 291, 13, 767, 454)"
test_055.png,55,mitochondrion,14,2416.0,"(13.0, 79.86299668874172, 356.505380794702)","(13, 52, 330, 14, 108, 386)"
test_055.png,55,mitochondrion,15,3688.0,"(14.0, 689.3904555314533, 927.8747288503254)","(14, 658, 878, 15, 723, 978)"
test_055.png,55,mitochondrion,16,3047.0,"(15.0, 182.38923531342303, 803.1552346570397)","(15, 147, 777, 16, 220, 830)"
test_055.png,55,mitochondrion,17,1546.0,"(16.0, 745.0627425614489, 934.4547218628719)","(16, 728, 904, 17, 764, 963)"
test_055.png,55,mitochondrion,18,691.0,"(17.0, 41.183791606367585, 668.6353111432707)","(17, 27, 655, 18, 57, 684)"
test_055.png,55,mitochondrion,19,1938.0,"(18.0, 294.90608875129, 493.4824561403509)","(18, 278, 461, 19, 317, 523)"
test_055.png,55,mitochondrion,20,464.0,"(19.0, 746.0840517241379, 1002.9224137931035)","(19, 735, 990, 20, 757, 1017)"
test_055.png,55,mitochondrion,21,344.0,"(20.0, 357.0901162790698, 1016.4011627906976)","(20, 339, 1010, 21, 375, 1022)"
test_077.png,77,mitochondrion,1,2212.0,"(0.0, 355.1112115732369, 673.9150090415914)","(0, 322, 649, 1, 393, 697)"
test_077.png,77,mitochondrion,2,1852.0,"(1.0, 200.86555075593952, 443.5377969762419)","(1, 181, 415, 2, 221, 474)"
test_077.png,77,mitochondrion,3,5043.0,"(2.0, 303.81399960341065, 789.1263137021614)","(2, 257, 757, 3, 355, 822)"
test_077.png,77,mitochondrion,4,3120.0,"(3.0, 143.84134615384616, 790.5413461538461)","(3, 104, 768, 4, 185, 815)"
test_077.png,77,mitochondrion,5,4978.0,"(4.0, 454.8069505825633, 592.4347127360386)","(4, 409, 543, 5, 506, 637)"
test_077.png,77,mitochondrion,6,3813.0,"(5.0, 682.8568056648309, 243.4558090742198)","(5, 650, 204, 6, 714, 282)"
test_077.png,77,mitochondrion,7,2839.0,"(6.0, 313.03909827404016, 880.7460373370906)","(6, 272, 860, 7, 355, 903)"
test_077.png,77,mitochondrion,8,1338.0,"(7.0, 158.11061285500747, 401.5104633781764)","(7, 139, 380, 8, 179, 423)"
test_077.png,77,mitochondrion,9,2663.0,"(8.0, 79.02553511077731, 649.3725122042808)","(8, 48, 616, 9, 112, 686)"
test_077.png,77,mitochondrion,10,1072.0,"(9.0, 198.00932835820896, 251.98694029850745)","(9, 178, 235, 10, 219, 268)"
test_077.png,77,mitochondrion,11,1911.0,"(10.0, 81.28623757195186, 364.3861852433281)","(10, 59, 339, 11, 104, 392)"
test_077.png,77,mitochondrion,12,710.0,"(11.0, 52.388732394366194, 949.2380281690141)","(11, 38, 936, 12, 68, 964)"
test_077.png,77,mitochondrion,13,1905.0,"(12.0, 535.8057742782153, 929.7874015748032)","(12, 514, 905, 13, 564, 954)"
test_077.png,77,mitochondrion,14,1421.0,"(13.0, 527.615763546798, 570.5953553835327)","(13, 505, 553, 14, 551, 591)"
test_077.png,77,mitochondrion,15,747.0,"(14.0, 295.91298527443104, 501.756358768407)","(14, 281, 487, 15, 312, 518)"
test_077.png,77,mitochondrion,16,1769.0,"(15.0, 738.4731486715658, 1004.7659694742792)","(15, 704, 986, 16, 768, 1020)"
test_077.png,77,mitochondrion,17,908.0,"(16.0, 148.68612334801762, 901.4273127753304)","(16, 131, 884, 17, 168, 920)"
test_029.png,29,mitochondrion,1,6343.0,"(0.0, 588.0879709916443, 863.0618004099007)","(0, 549, 787, 1, 628, 930)"
test_029.png,29,mitochondrion,2,6922.0,"(1.0, 415.3662236347876, 520.5348165270153)","(1, 381, 445, 2, 458, 598)"
test_029.png,29,mitochondrion,3,2273.0,"(2.0, 73.04311482622086, 652.4755829300484)","(2, 45, 624, 3, 102, 682)"
test_029.png,29,mitochondrion,4,5592.0,"(3.0, 357.460121602289, 813.0420243204578)","(3, 307, 778, 4, 409, 848)"
test_029.png,29,mitochondrion,5,2449.0,"(4.0, 450.57452021233155, 704.5267456104532)","(4, 416, 684, 5, 488, 726)"
test_029.png,29,mitochondrion,6,3046.0,"(5.0, 54.20190413657255, 961.4284307288247)","(5, 24, 931, 6, 87, 993)"
test_029.png,29,mitochondrion,7,2984.0,"(6.0, 207.63639410187668, 230.53217158176943)","(6, 178, 200, 7, 240, 264)"
test_029.png,29,mitochondrion,8,2641.0,"(7.0, 75.08746686861038, 344.14842862552064)","(7, 45, 318, 8, 106, 372)"
test_029.png,29,mitochondrion,9,2954.0,"(8.0, 435.85781990521326, 962.7420446851727)","(8, 410, 930, 9, 467, 995)"
test_029.png,29,mitochondrion,10,2966.0,"(9.0, 754.189817936615, 357.869858395145)","(9, 740, 292, 10, 766, 431)"
test_029.png,29,mitochondrion,11,6557.0,"(10.0, 152.00854049107824, 862.389964922983)","(10, 111, 808, 11, 201, 908)"
test_029.png,29,mitochondrion,12,4591.0,"(11.0, 504.9346547593117, 557.7068176867784)","(11, 467, 518, 12, 551, 594)"
test_029.png,29,mitochondrion,13,1065.0,"(12.0, 209.6075117370892, 819.5417840375587)","(12, 193, 800, 13, 228, 838)"
test_029.png,29,mitochondrion,14,1921.0,"(13.0, 285.5205622071838, 456.0072878709006)","(13, 270, 419, 14, 306, 490)"
test_029.png,29,mitochondrion,15,1264.0,"(14.0, 373.5838607594937, 1009.2136075949367)","(14, 343, 994, 15, 404, 1021)"
test_029.png,29,mitochondrion,16,554.0,"(15.0, 8.536101083032491, 228.4638989169675)","(15, 0, 212, 16, 21, 246)"
test_029.png,29,mitochondrion,17,633.0,"(16.0, 86.32385466034755, 1013.5213270142181)","(16, 65, 1003, 17, 107, 1022)"
test_029.png,29,mitochondrion,18,10761.0,"(17.0, 716.3446705696497, 903.2669826224328)","(17, 664, 830, 18, 762, 985)"
test_029.png,29,mitochondrion,19,754.0,"(18.0, 730.842175066313, 442.4655172413793)","(18, 719, 426, 19, 745, 461)"
test_029.png,29,mitochondrion,20,2847.0,"(19.0, 728.8198103266596, 192.9736564805058)","(19, 704, 141, 20, 757, 239)"
test_029.png,29,mitochondrion,21,5713.0,"(20.0, 736.704533520042, 914.2201995448976)","(20, 705, 856, 21, 765, 979)"
test_012.png,12,mitochondrion,1,8216.0,"(0.0, 411.87986854917233, 475.0664556962025)","(0, 381, 384, 1, 438, 567)"
test_012.png,12,mitochondrion,2,2515.0,"(1.0, 68.49980119284294, 337.6493041749503)","(1, 41, 312, 2, 97, 365)"
test_012.png,12,mitochondrion,3,2341.0,"(2.0, 277.7466894489534, 426.8487825715506)","(2, 258, 390, 3, 300, 468)"
test_012.png,12,mitochondrion,4,1835.0,"(3.0, 55.77057220708447, 619.4697547683924)","(3, 36, 593, 4, 80, 649)"
test_012.png,12,mitochondrion,5,1802.0,"(4.0, 742.7097669256382, 428.1054384017758)","(4, 724, 401, 5, 763, 457)"
test_012.png,12,mitochondrion,6,6239.0,"(5.0, 604.5327776887322, 840.2436287866645)","(5, 570, 774, 6, 646, 906)"
test_012.png,12,mitochondrion,7,2340.0,"(6.0, 476.0679487179487, 706.2132478632478)","(6, 444, 684, 7, 509, 729)"
test_012.png,12,mitochondrion,8,4702.0,"(7.0, 484.9319438536793, 534.4721395150999)","(7, 454, 483, 8, 521, 581)"
test_012.png,12,mitochondrion,9,2809.0,"(8.0, 433.9786400854397, 950.5980776076896)","(8, 408, 918, 9, 463, 985)"
test_012.png,12,mitochondrion,10,5234.0,"(9.0, 379.5953381734811, 817.769010317157)","(9, 332, 786, 10, 430, 852)"
test_012.png,12,mitochondrion,11,2034.0,"(10.0, 91.77040314650934, 645.1578171091445)","(10, 66, 621, 11, 120, 671)"
test_012.png,12,mitochondrion,12,3286.0,"(11.0, 229.823189287888, 210.86883749239198)","(11, 199, 173, 12, 262, 248)"
test_012.png,12,mitochondrion,13,5079.0,"(12.0, 156.79740106320142, 842.3577475881079)","(12, 123, 793, 13, 199, 884)"
test_012.png,12,mitochondrion,14,4139.0,"(13.0, 52.06740758637352, 964.3085286301039)","(13, 17, 928, 14, 89, 999)"
test_012.png,12,mitochondrion,15,3363.0,"(14.0, 733.4662503716919, 869.9158489443948)","(14, 694, 826, 15, 765, 917)"
test_012.png,12,mitochondrion,16,1795.0,"(15.0, 382.083008356546, 1005.9481894150418)","(15, 350, 987, 16, 416, 1021)"
test_012.png,12,mitochondrion,17,1212.0,"(16.0, 724.8300330033003, 210.96782178217822)","(16, 710, 187, 17, 741, 235)"
test_012.png,12,mitochondrion,18,2606.0,"(17.0, 759.4551036070607, 293.53798925556407)","(17, 751, 193, 18, 767, 395)"
test_012.png,12,mitochondrion,19,713.0,"(18.0, 97.61150070126227, 1012.9971949509116)","(18, 76, 1003, 19, 120, 1022)"
test_012.png,12,mitochondrion,20,877.0,"(19.0, 760.3489167616875, 106.28164196123147)","(19, 753, 61, 20, 767, 151)"
test_014.png,14,mitochondrion,1,7751.0,"(0.0, 410.1337891884918, 478.8575667655786)","(0, 380, 395, 1, 437, 566)"
test_014.png,14,mitochondrion,2,2327.0,"(1.0, 473.8895573700043, 706.0945423291791)","(1, 442, 685, 2, 507, 728)"
test_014.png,14,mitochondrion,3,1823.0,"(2.0, 56.394953373560064, 619.0340098738343)","(2, 37, 592, 3, 80, 648)"
test_014.png,14,mitochondrion,4,2536.0,"(3.0, 68.80914826498423, 337.6656151419558)","(3, 39, 313, 4, 99, 363)"
test_014.png,14,mitochondrion,5,1932.0,"(4.0, 89.91356107660455, 645.7820910973085)","(4, 64, 622, 5, 117, 670)"
test_014.png,14,mitochondrion,6,2379.0,"(5.0, 277.41319882303486, 428.58722152164773)","(5, 257, 390, 6, 300, 468)"
test_014.png,14,mitochondrion,7,5513.0,"(6.0, 376.12370760021764, 817.1336840195901)","(6, 327, 784, 7, 427, 853)"
test_014.png,14,mitochondrion,8,1854.0,"(7.0, 740.4255663430421, 430.57605177993526)","(7, 722, 403, 8, 762, 459)"
test_014.png,14,mitochondrion,9,4799.0,"(8.0, 485.5005209418629, 536.2596374244634)","(8, 454, 484, 9, 524, 582)"
test_014.png,14,mitochondrion,10,5246.0,"(9.0, 155.38238658025162, 844.5011437285551)","(9, 121, 794, 10, 198, 886)"
test_014.png,14,mitochondrion,11,2885.0,"(10.0, 433.73518197573657, 952.1986135181976)","(10, 407, 919, 11, 463, 987)"
test_014.png,14,mitochondrion,12,6388.0,"(11.0, 601.6906700062617, 842.2186912961803)","(11, 567, 775, 12, 644, 906)"
test_014.png,14,mitochondrion,13,3224.0,"(12.0, 227.299317617866, 213.46370967741936)","(12, 196, 177, 13, 260, 250)"
test_014.png,14,mitochondrion,14,4027.0,"(13.0, 52.86367022597467, 964.2423640427116)","(13, 19, 928, 14, 89, 1001)"
test_014.png,14,mitochondrion,15,1800.0,"(14.0, 381.765, 1005.6816666666666)","(14, 351, 987, 15, 416, 1021)"
test_014.png,14,mitochondrion,16,3400.0,"(15.0, 733.5808823529412, 872.0855882352942)","(15, 693, 830, 16, 765, 921)"
test_014.png,14,mitochondrion,17,710.0,"(16.0, 96.53098591549296, 1012.2774647887323)","(16, 76, 1001, 17, 119, 1022)"
test_014.png,14,mitochondrion,18,928.0,"(17.0, 760.2564655172414, 104.375)","(17, 753, 55, 18, 767, 150)"
test_030.png,30,mitochondrion,1,6263.0,"(0.0, 586.066741178349, 865.4486667731119)","(0, 548, 788, 1, 627, 932)"
test_030.png,30,mitochondrion,2,7296.0,"(1.0, 415.40227521929825, 518.1681743421053)","(1, 382, 436, 2, 458, 600)"
test_030.png,30,mitochondrion,3,2312.0,"(2.0, 71.97058823529412, 652.9796712802768)","(2, 44, 624, 3, 101, 683)"
test_030.png,30,mitochondrion,4,6517.0,"(3.0, 152.75893816173087, 864.2731318091146)","(3, 113, 810, 4, 201, 912)"
test_030.png,30,mitochondrion,5,2473.0,"(4.0, 447.8172260412455, 704.168621107966)","(4, 412, 684, 5, 487, 726)"
test_030.png,30,mitochondrion,6,3123.0,"(5.0, 206.4527697726545, 231.1069484470061)","(5, 175, 199, 6, 241, 264)"
test_030.png,30,mitochondrion,7,3238.0,"(6.0, 754.014515132798, 361.08338480543546)","(6, 738, 292, 7, 767, 439)"
test_030.png,30,mitochondrion,8,2803.0,"(7.0, 75.095968605066, 345.2261862290403)","(7, 43, 319, 8, 107, 374)"
test_030.png,30,mitochondrion,9,5500.0,"(8.0, 356.4198181818182, 812.7756363636364)","(8, 306, 779, 9, 409, 847)"
test_030.png,30,mitochondrion,10,2889.0,"(9.0, 436.44825199030805, 963.4191761855313)","(9, 412, 930, 10, 466, 996)"
test_030.png,30,mitochondrion,11,2996.0,"(10.0, 53.83077436582109, 961.9602803738318)","(10, 23, 932, 11, 86, 993)"
test_030.png,30,mitochondrion,12,4632.0,"(11.0, 505.8797495682211, 558.6470207253886)","(11, 468, 519, 12, 551, 596)"
test_030.png,30,mitochondrion,13,1141.0,"(12.0, 207.85451358457493, 818.4934268185802)","(12, 190, 799, 13, 227, 837)"
test_030.png,30,mitochondrion,14,1294.0,"(13.0, 373.5370942812983, 1009.3500772797527)","(13, 345, 994, 14, 402, 1022)"
test_030.png,30,mitochondrion,15,2140.0,"(14.0, 284.5602803738318, 455.5593457943925)","(14, 267, 418, 15, 307, 491)"
test_030.png,30,mitochondrion,16,552.0,"(15.0, 85.16485507246377, 1014.2771739130435)","(15, 64, 1006, 16, 105, 1022)"
test_030.png,30,mitochondrion,17,10495.0,"(16.0, 715.1561696045736, 906.2486898523106)","(16, 663, 832, 17, 762, 984)"
test_030.png,30,mitochondrion,18,485.0,"(17.0, 8.282474226804124, 228.8680412371134)","(17, 1, 213, 18, 20, 247)"
test_030.png,30,mitochondrion,19,4835.0,"(18.0, 740.4728024819028, 918.728024819028)","(18, 710, 865, 19, 766, 980)"
test_030.png,30,mitochondrion,20,611.0,"(19.0, 728.986906710311, 442.76759410801964)","(19, 719, 426, 20, 741, 459)"
test_084.png,84,mitochondrion,1,4919.0,"(0.0, 296.4628989632039, 785.705021345802)","(0, 249, 753, 1, 346, 818)"
test_084.png,84,mitochondrion,2,3238.0,"(1.0, 680.7282273008029, 239.7260654725139)","(1, 651, 202, 2, 709, 276)"
test_084.png,84,mitochondrion,3,2142.0,"(2.0, 343.2147525676937, 665.8179271708683)","(2, 311, 639, 3, 378, 691)"
test_084.png,84,mitochondrion,4,3176.0,"(3.0, 136.04596977329976, 786.5481738035264)","(3, 96, 763, 4, 178, 812)"
test_084.png,84,mitochondrion,5,1726.0,"(4.0, 81.10139049826188, 365.00289687137894)","(4, 61, 341, 5, 104, 392)"
test_084.png,84,mitochondrion,6,4579.0,"(5.0, 460.1181480672636, 596.2673072723302)","(5, 415, 553, 6, 510, 636)"
test_084.png,84,mitochondrion,7,1842.0,"(6.0, 197.29478827361564, 254.08523344191096)","(6, 174, 231, 7, 223, 277)"
test_084.png,84,mitochondrion,8,3109.0,"(7.0, 321.92988099067225, 875.9713734319716)","(7, 278, 855, 8, 368, 898)"
test_084.png,84,mitochondrion,9,1098.0,"(8.0, 198.74043715846994, 445.9544626593807)","(8, 183, 424, 9, 215, 468)"
test_084.png,84,mitochondrion,10,1564.0,"(9.0, 158.6502557544757, 398.9597186700767)","(9, 137, 377, 10, 182, 422)"
test_084.png,84,mitochondrion,11,704.0,"(10.0, 52.80965909090909, 947.1931818181819)","(10, 38, 933, 11, 69, 962)"
test_084.png,84,mitochondrion,12,2691.0,"(11.0, 70.30026012634708, 656.5923448532144)","(11, 39, 621, 12, 103, 692)"
test_084.png,84,mitochondrion,13,1095.0,"(12.0, 534.2009132420092, 931.124200913242)","(12, 516, 914, 13, 556, 950)"
test_129.png,129,mitochondrion,1,7351.0,"(0.0, 364.1010746837165, 97.19371514079717)","(0, 300, 56, 1, 436, 138)"
test_129.png,129,mitochondrion,2,6545.0,"(1.0, 357.88968678380445, 254.97326203208556)","(1, 295, 205, 2, 429, 301)"
test_129.png,129,mitochondrion,3,1437.0,"(2.0, 167.21363952679192, 392.6283924843424)","(2, 146, 373, 3, 190, 413)"
test_129.png,129,mitochondrion,4,1588.0,"(3.0, 344.58249370277076, 836.1586901763225)","(3, 323, 815, 4, 369, 859)"
test_129.png,129,mitochondrion,5,2670.0,"(4.0, 293.2262172284644, 607.2337078651685)","(4, 267, 575, 5, 320, 642)"
test_129.png,129,mitochondrion,6,2370.0,"(5.0, 748.6392405063291, 826.7535864978903)","(5, 728, 776, 6, 767, 866)"
test_129.png,129,mitochondrion,7,3306.0,"(6.0, 246.8711433756806, 755.1993345432547)","(6, 215, 725, 7, 283, 787)"
test_129.png,129,mitochondrion,8,2768.0,"(7.0, 624.241690751445, 403.1997832369942)","(7, 596, 374, 8, 654, 434)"
test_129.png,129,mitochondrion,9,5036.0,"(8.0, 234.83399523431294, 315.75814138204925)","(8, 194, 260, 9, 274, 372)"
test_129.png,129,mitochondrion,10,2933.0,"(9.0, 103.89191953631095, 298.61166041595635)","(9, 72, 268, 10, 138, 327)"
test_129.png,129,mitochondrion,11,684.0,"(10.0, 57.296783625730995, 937.5423976608187)","(10, 43, 924, 11, 73, 952)"
test_129.png,129,mitochondrion,12,796.0,"(11.0, 679.571608040201, 594.2726130653266)","(11, 668, 574, 12, 692, 617)"
